	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene	ID
50	3	5	1296.0	1886.0	380	0.101822951822	0.368480514739	0.101359187175	0.306993545365	0.00825539047198	0.000730784828384	0.0249828423066	0.0357327381321	134.400437473	125.145955243	97.218923517	54.877127149	55.2625883585	51.9781721791	144.0	133.0	102.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C03
51	4	5	1684.0	1884.0	380	0.0998961443858	0.36316228188	0.0981149063678	0.306099440164	0.00924724415695	0.00213863251336	0.0250356361848	0.0354365153175	132.67412789	124.049907999	96.4182711459	55.2650793994	55.8662000779	52.4663796461	143.0	133.0	102.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C04
52	5	5	2071.0	1882.0	380	0.0975322496489	0.359972719945	0.0947544747663	0.303307261281	0.0105947105007	0.00465235345584	0.026140102146	0.0345271801655	130.490775826	122.361981858	95.3093160332	55.5173991195	56.3356151851	52.8391509789	143.0	133.0	101.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C05
53	6	5	2458.0	1880.0	380	0.109144453366	0.408071038364	0.105997166161	0.306993545365	0.0126956220662	0.00488765295894	0.0234510289697	0.0388120776242	129.104615437	121.61793504	95.0029542846	55.7699621763	56.549479197	53.2607157405	143.0	134.0	102.0	56.0	57.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C06
54	7	5	2845.0	1877.0	380	0.083528970942	0.334091112627	0.0786130130046	0.302750405238	0.0177584590264	0.00857392208329	0.014486746132	0.0446814226962	121.538940553	115.381281316	92.2740581892	56.2278718034	57.058056774	54.0607878838	141.0	132.0	103.0	56.0	57.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C07
55	8	5	3232.0	1875.0	380	0.0888075523516	0.393342564463	0.0832400301708	0.286424907143	0.0216627184997	0.00880922158639	0.01085282595	0.0560136675829	114.673894007	109.246716172	88.8947423728	56.6881437153	57.4980411751	54.6032840126	136.0	128.0	101.0	57.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C08
56	9	5	3620.0	1873.0	380	0.071428425751	0.352291593472	0.0643972945201	0.201573922682	0.0251916654612	0.00998176976826	0.0147081881358	0.0455356466268	106.518606152	101.664913276	84.8431334207	57.2717236391	57.7812852311	55.3676799047	112.0	107.0	87.0	57.0	58.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C09
57	10	5	4007.0	1871.0	380	0.0485464030625	0.271966988378	0.0408800539294	0.0280131406418	0.0265385841513	0.00970334174666	0.0217858815237	0.0328738435255	97.4336482687	93.2216621495	79.4874996834	57.2727616813	57.6049658409	55.5454855131	63.0	62.0	57.0	57.0	58.0	56.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C10
58	11	5	4394.0	1868.0	380	0.0167974191448	0.139624279249	0.0107123462868	0.0124954907107	0.0162328395171	0.00606020114081	0.0660967583462	0.0135229159347	76.360815078	74.369548056	67.2203473456	56.5047760883	56.5918986653	55.0419639211	58.0	58.0	56.0	56.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C11
59	12	5	4781.0	1866.0	380	0.0161287792465	0.187495263879	0.0128014719891	0.00857392208329	0.0151413711975	0.00465235345584	0.0755988410169	0.0146526959721	74.1883749127	72.2004996877	65.1936289819	55.8333700739	55.8095960795	54.1710133623	57.0	57.0	55.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R05C12
60	1	6	490.0	2271.0	380	0.0849661453548	0.40862903948	0.0925709469789	0.270805292598	0.0101468485236	-0.0137829414995	0.0306313975088	0.0339829568548	122.053829425	112.309337964	87.1381560092	51.7119775407	51.6030357392	48.7156586366	135.0	123.0	94.0	51.0	51.0	49.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C01
61	2	6	911.0	2276.0	380	0.0713499808091	0.314850407479	0.0757613209701	0.266817064006	0.00627597791808	-0.00711235242652	0.0294514000964	0.0304213941761	125.289515141	116.162524068	90.3194249956	53.1287189439	53.3434449058	50.4012387263	133.0	123.0	94.0	53.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C02
62	3	6	1299.0	2274.0	380	0.0769315153484	0.3428055745	0.0771670536283	0.262895495378	0.0087133174992	0.000562160249646	0.0308666619105	0.0310069509028	120.192596761	112.441059443	88.1297375507	54.5572699923	54.9889411839	51.7818006478	131.0	122.0	94.0	54.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C03
63	4	6	1686.0	2271.0	380	0.0711022847497	0.302533049511	0.0695750306686	0.261958246699	0.00733049836169	0.00186020449176	0.0286615321506	0.0302285049015	121.280763275	113.768148283	89.3369842426	55.1476517359	55.6683589313	52.4346683787	131.0	122.0	94.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C04
64	5	6	2073.0	2269.0	380	0.0615412279492	0.27532877288	0.0596785766016	0.253346485344	0.00914573775505	0.00213863251336	0.0152861828802	0.0394871900855	116.834288288	110.589461306	87.7931543523	55.061077628	55.8488316824	52.5838545925	128.0	120.0	94.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C05
65	6	6	2460.0	2267.0	380	0.0699262295003	0.329999104443	0.0671018834278	0.248295497054	0.0126647854875	0.00465235345584	0.00810700406472	0.0593616742789	112.507212492	107.264096194	86.259336576	55.4607127434	56.2727590532	53.0326554114	125.0	119.0	93.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C06
66	7	6	2847.0	2265.0	380	0.0608875075734	0.315098407975	0.0577134525717	0.234354319386	0.0150119809153	0.00465235345584	0.00964431581889	0.0531823285869	106.694884128	101.989396589	83.5256668124	55.613813983	56.3059011678	53.3974311262	121.0	115.0	92.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C07
67	8	6	3235.0	2262.0	380	0.0344323961389	0.262949414788	0.0301551968776	0.0178249070232	0.0179569830844	0.00554647361611	0.0115869707554	0.0443231997575	87.0323290542	84.3138852502	72.9323290542	55.9207690366	56.5338673346	54.032956043	60.0	60.0	56.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C08
68	9	6	3622.0	2260.0	380	0.00653650545638	0.000344445133335	7.54406465787e-06	0.0209582395188	0.000163460450865	0.00578177311921	0.0	0.0	60.82	60.58	56.36	56.2211134924	56.5694812936	54.6904369758	60.5	60.5	56.5	56.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C09
69	10	6	4042.0	2234.0	380	0.0131144213725	0.132831821219	0.00833765763898	0.00857392208329	0.0130954395677	0.00465235345584	0.0875095193846	0.0114631340374	72.3108598693	70.8935795042	64.5275904989	55.9730693761	56.2789265882	54.5493847266	57.0	57.0	55.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C10
70	11	6	4385.0	2247.0	380	0.00226445191086	0.0	0.0	0.0	0.0	0.00162490498866	0.0	0.0				55.2500120556	55.3543582643	53.9502001226				55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C11
71	12	6	4784.0	2253.0	380	0.0162689419478	0.3133555156	0.0174069093567	0.00186020449176	0.011443941304	-0.0022966636388	0.0339046502543	0.0282858343494	70.6510211709	68.9698155517	62.6400949722	54.2596665128	54.3939041275	52.7208700363	55.0	55.0	54.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R06C12
72	1	7	492.0	2655.0	380	0.114129879771	0.506093234409	0.121940477258	0.287385702227	0.0115317502989	-0.0174692106239	0.027471586836	0.0399349687588	126.266671204	115.902552236	89.8071190363	51.0835890426	50.8235187458	47.7693316224	140.0	128.0	97.0	51.0	51.0	48.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C01
73	2	7	886.0	2663.0	380	0.0945210496014	0.376705864523	0.0998695309126	0.298256302909	0.0080308869159	-0.009626073369	0.0261316097417	0.0353262928748	132.518131778	122.214161622	94.9716365232	52.7140520347	52.7614668759	49.6931077168	142.0	130.0	100.0	52.0	53.0	50.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C02
74	3	7	1271.0	2659.0	380	0.102777075596	0.38548232652	0.103192552551	0.29915040811	0.00795567673915	-0.00178293611409	0.0268975486288	0.0352229593348	132.902103401	122.996676019	95.7163536287	54.615196628	54.883895341	51.4601138962	142.0	131.0	101.0	54.0	55.0	51.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C03
75	4	7	1688.0	2659.0	380	0.101402959008	0.378924091182	0.100489659964	0.29915040811	0.00900010292071	0.000966084331486	0.0263060008215	0.0353125150695	131.856213072	122.503754204	95.4057631124	55.0570677492	55.4479235991	52.1985558365	142.0	131.0	101.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C04
76	5	7	2075.0	2656.0	380	0.0985951967739	0.37928231412	0.097764976712	0.300279797854	0.0108550515228	0.000730784828384	0.0259548281294	0.0355674044681	129.430844398	120.738707158	94.2262200992	55.0238724141	55.3986726449	52.2417317766	142.0	132.0	101.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C05
77	6	7	2463.0	2654.0	380	0.0911225187343	0.368494292544	0.0893955590953	0.298256302909	0.0136662359689	0.00213863251336	0.0235461676908	0.0368074069481	124.783384121	116.926099718	92.1227683162	55.3263117705	55.7983746046	52.5155885241	141.0	131.0	101.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C06
78	7	7	2850.0	2652.0	380	0.0766946960215	0.335048670097	0.0747189844951	0.298448443975	0.0188860336558	0.00213863251336	0.0153014841672	0.0435378648535	119.10903446	111.793897524	89.6176494778	55.4188862989	55.8000518001	52.7932556333	141.0	131.0	101.0	55.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C07
79	8	7	3240.0	2661.0	380	0.0654597684459	0.329089769291	0.063154949887	0.259546460452	0.0236235262003	0.00465235345584	0.0159546269235	0.0422565289575	109.895333989	103.806326014	85.3435347805	55.5821439573	55.790317281	53.4534141082	129.0	121.0	96.0	56.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C08
80	9	7	3624.0	2647.0	380	0.0332849230407	0.245451602014	0.0296468506496	0.0173778394632	0.0222935295847	0.00465235345584	0.0174253337087	0.0349198476175	89.2181307887	85.644653382	74.0014875105	55.9157681387	56.1011311866	54.078589623	60.0	59.0	56.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C09
81	10	7	4014.0	2664.0	380	0.0193055342086	0.196030614283	0.016992541459	0.00857392208329	0.0183105008419	0.00190333301025	0.030376818065	0.0236358250494	79.6129463031	76.8179645769	68.3633680067	55.475600874	55.5409194122	53.7679962298	57.0	57.0	55.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C10
82	11	7	4420.0	2601.0	380	0.00938711465659	0.172629011925	0.0110271076805	0.000730784828384	0.015950399916	-0.0022966636388	0.0711348023557	0.0144942512107	73.2028812004	71.0184364899	64.0256594437	54.1808795857	54.2682802951	52.8476461674	55.0	55.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C11
83	12	7	4806.0	2665.0	380	0.00355432826303	0.19124282693	0.00920730959834	-0.00598293276314	0.0131722154788	-0.00711235242652	0.0936548671441	0.0132955821467	68.9586470228	66.9520190195	60.9039659955	53.0743441227	52.9432964225	51.3713032368	53.0	53.0	52.0	53.0	53.0	51.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	HIS3	HIS3	K000134_027_078_R07C12
84	1	8	529.0	3052.0	380	0.106645442829	0.509220796219	0.1094233804	0.257075882987	0.0102241507038	-0.0101398008937	0.0337785171882	0.0361254055841	118.910496625	109.20126084	85.3129777189	54.0361724825	53.3035849639	49.9672243901	132.0	120.0	92.0	52.0	52.0	49.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C01
85	2	8	883.0	3057.0	380	0.0873378999195	0.381534985292	0.0892394149565	0.264919020242	0.00782304661678	-0.00593980424465	0.0298950681137	0.0332389553668	123.644482161	114.129080601	90.049093601	54.2832908206	54.0432738897	51.2941065083	133.0	122.0	95.0	53.0	53.0	51.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C02
86	3	8	1271.0	3056.0	380	0.0854608445462	0.354874931972	0.0842868738496	0.265879815327	0.00743850740184	0.000730784828384	0.0292799201543	0.0323916203388	124.202760415	115.171875607	91.3031797181	55.4588187555	55.3158990678	52.6058603052	133.0	122.0	95.0	55.0	55.0	52.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C03
87	4	8	1690.0	3046.0	380	0.0830518763607	0.355405377477	0.081431962137	0.264024915042	0.00822677238006	0.00186020449176	0.0299703028132	0.0320402863028	121.433195712	113.117501115	90.3843306003	55.4845997649	55.534690606	52.9624986641	132.0	122.0	95.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C04
88	5	8	2078.0	3043.0	380	0.0718584970452	0.337570008473	0.071349675378	0.256907258409	0.0108861222284	0.000730784828384	0.0169295343551	0.0415469719828	115.803640668	108.725235705	88.0360597527	54.9703927869	55.0667436225	52.8174793831	129.0	120.0	95.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C05
89	6	8	2465.0	3041.0	380	0.0692291240682	0.336371339409	0.0671387831122	0.255691581708	0.0141128867328	0.00186020449176	0.0123909241323	0.0484772080655	112.272261817	105.672831162	86.6980830671	55.5711023222	55.6892238381	53.3643092191	128.0	120.0	96.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C06
90	7	8	2852.0	3039.0	380	0.0467925867952	0.300631712375	0.0432529510058	0.126762174252	0.0170451389692	0.00441706891233	0.00604075342755	0.0656374646083	96.1928505958	91.3571035747	77.9396654445	56.1766432561	56.1072881473	53.8987598625	92.0	87.0	74.0	56.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C07
91	8	8	3209.0	3038.0	380	0.0305991454273	0.255647177961	0.0283458167903	0.0215111761475	0.017294712038	0.00186020449176	0.00956075869166	0.0481120962242	86.6869037995	82.9467259499	72.3736459175	55.63681965	55.5435581346	53.6676847044	62.0	60.0	56.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C08
92	9	8	3623.0	3030.0	380	0.0311236407407	0.288906800036	0.0291768180083	0.0136680388926	0.0178577225175	0.00190333301025	0.0108108014303	0.0480983184189	83.9167342267	80.3287233535	71.0012399256	55.5657266307	55.4241205933	53.8217064026	59.0	58.0	55.0	56.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C09
93	10	8	4026.0	2999.0	380	0.00873576412027	0.167241890039	0.00690245809794	0.00465235345584	0.00784100672362	0.00162490498866	0.0668655445188	0.0147146960961	66.7970095152	65.1246035342	60.610866252	55.4455097449	55.2491231263	53.8384732471	56.0	56.0	54.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C10
94	11	8	4380.0	3151.0	380	0.0362351810018	0.24908205372	0.0346078583743	0.100009208661	0.0147790454776	-0.00206136413569	0.00830856260449	0.0509434352202	95.0076057195	89.697320021	78.5627679288	55.6567557154	55.1856904334	53.5341455359	84.0	80.0	72.0	55.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C11
95	12	8	4788.0	3028.0	380	0.0	0.144515400142	0.00225620425447	-0.00683392440492	0.00475921773146	-0.00892410923373	0.251405070065	0.00705423633069	59.82972638	58.5547239966	55.3162360568	53.0947392155	52.5519918185	51.0683507404	53.0	53.0	52.0	53.0	52.0	51.0	K000134_027_078	K000134_027_078_2012-05-05_20-22-27	2012-05-05_20-22-27	K000134_027_078_2012-05-05_20-22-27	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	2.34197916667	RAD52	RAD52	K000134_027_078_R08C12
