Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Expt.Time	Growth
6	8	2465	3041	380	0.0812055783895804	0.336371339409345	0.0813229613558246	0.280436670173245	0.0102057742164469	-0.00178293611409446	0.020195768421015	0.0379716314988186	125.150712705825	116.490005734415	91.5450561153437	54.7789231104606	54.9173284336624	51.975221367548	137	126	97	54	55	52	K000134_027_078	K000134_027_078_2012-05-06_12-23-21	2012-05-06_12-23-21	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	17	ConorLib	RAD52	RAD52		3.00927083333333	0.0812055783895804
7	8	2852	3039	380	0.0659871761293599	0.300631712374536	0.0642354033324297	0.261326861943312	0.0156930702577676	0.000730784828384094	0.00785224427544717	0.0575705595855636	116.906324472961	109.226076993584	87.7220439963336	55.5837314447257	55.5385289743009	52.6642074053644	131	122	95	55	55	52	K000134_027_078	K000134_027_078_2012-05-06_12-23-21	2012-05-06_12-23-21	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	17	ConorLib	RAD52	RAD52		3.00927083333333	0.0659871761293599
8	8	3209	3038	380	0.0505360075769382	0.255647177961023	0.0496616603148113	0.241068036977779	0.0208185353084609	0.000730784828384094	0.00950080823628417	0.0482636520828597	111.211425491781	104.241120991646	84.9108326596605	55.1584899723279	55.1731589712265	52.6855281302348	125	116	92	55	55	53	K000134_027_078	K000134_027_078_2012-05-06_12-23-21	2012-05-06_12-23-21	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	17	ConorLib	RAD52	RAD52		3.00927083333333	0.0505360075769382
9	8	3623	3030	380	0.054594015003555	0.288906800035822	0.0534754203962859	0.212487636922249	0.0245571428149861	0.000730784828384094	0.0104809972885875	0.0488492088095287	108.579331393963	101.817516333635	83.7979159711956	55.2897513151139	55.2072309465914	53.0570221752904	117	109	87	55	55	53	K000134_027_078	K000134_027_078_2012-05-06_12-23-21	2012-05-06_12-23-21	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	17	ConorLib	RAD52	RAD52		3.00927083333333	0.054594015003555
10	8	4026	2999	380	0.0222944831738877	0.167241890039336	0.0207372082041259	0.0176562824444227	0.0232255213915257	0.00162490498865523	0.0244409232625082	0.0243384931214307	90.6912715739177	86.2586810561437	74.1571446224822	55.3636875020681	55.2368303497568	53.3749379570497	60	59	55	55	55	53	K000134_027_078	K000134_027_078_2012-05-06_12-23-21	2012-05-06_12-23-21	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	17	ConorLib	RAD52	RAD52		3.00927083333333	0.0222944831738877
11	8	4380	3151	380	0.035209883837843	0.249082053719663	0.0341815271699812	0.0989229324760174	0.0145861234251429	-0.00229666363879575	0.00767933656756567	0.052989439312212	94.5518710069973	89.3261885665293	77.8404734906104	55.4671021246927	55.0079446625812	53.1625995376316	84	79	71	54	54	53	K000134_027_078	K000134_027_078_2012-05-06_12-23-21	2012-05-06_12-23-21	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	17	ConorLib	RAD52	RAD52		3.00927083333333	0.035209883837843
12	8	4788	3028	380	0.00362146107745072	0.144515400141911	0.0112617825495003	-0.00201823561719648	0.0186569835494875	-0.00986137287209844	0.0646697686362976	0.0139086944840556	78.0088187625131	74.4243969873201	65.3114691581657	52.8728247827802	52.3598077031478	50.5619851348413	55	54	52	53	52	50	K000134_027_078	K000134_027_078_2012-05-06_12-23-21	2012-05-06_12-23-21	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	17	ConorLib	RAD52	RAD52		3.00927083333333	0.00362146107745072
1	1	513	342	380	0.077111500322121	0.362721392109451	0.0800875745163799	0.27562099634512	0.0109733759530804	-0.0107123495542752	0.0162195631386218	0.043999421332176	120.536094809413	110.668508916871	86.7194841699428	54.5727937043283	53.4519068621092	50.0111557919315	136	125	95	53	52	49	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.077111500322121
2	1	900	340	380	0.117934800047689	0.503075895040679	0.117911442217184	0.291350414333018	0.0115615077090488	-0.00319078379906689	0.0203759959802141	0.0462314257961849	123.632930286059	114.138893833788	91.114313883906	55.2630798236615	54.7981118473951	51.8200293897469	140	129	100	54	54	51	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.117934800047689
3	1	1287	337	380	0.11766634568763	0.520139706946081	0.114572408547545	0.284764122589758	0.0119139627663266	0.00465235345583508	0.0244065789166899	0.0429523081268385	118.988464187328	110.732120152575	89.2789388641661	56.6773906427208	56.5243694101095	53.5389264539099	138	127	99	56	56	53	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.11766634568763
4	1	1675	335	380	0.121256161785848	0.528068833915446	0.116138701452209	0.284358238800696	0.0120313167421983	0.00857392208328605	0.0256682562968313	0.0422014177361688	118.636918661535	110.728132541909	89.4578827212837	57.7119668350217	57.7095728841269	54.5560096925817	137	127	99	57	57	54	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.121256161785848
5	1	2062	333	380	0.113600365425312	0.509482574520705	0.107992888930773	0.279475875088609	0.0125686081196434	0.00857392208328605	0.0249273177769806	0.0420636396828349	116.32460754222	108.688400016226	88.2086212258475	57.8209370260098	57.8733919442728	54.7421633616089	136	126	97	57	57	55	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.113600365425312
6	1	2449	331	380	0.118566373539461	0.521731043462087	0.112464419140713	0.279542564972571	0.0131201522758078	0.00998176976825848	0.021841729701669	0.0454736465028486	117.265465108602	109.668568033274	88.733874694659	58.168870451992	58.2011062138104	55.1096851323712	136	126	97	57	58	55	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.118566373539461
7	1	2836	330	380	0.116630683446223	0.52239237811809	0.109370642288034	0.254115109444461	0.0151900978236753	0.0133896108710082	0.0189247187321157	0.0488836533228622	115.430404452005	108.010892642851	88.2247365853015	58.8135439203808	58.7862974181451	55.8689456223857	128	120	94	58	58	56	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.116630683446223
8	1	3223	334	380	0.103311207920661	0.518231480907406	0.0946052670272906	0.110754328242332	0.0169569155780683	0.016417059338188	0.0121134769424675	0.0608565661575768	107.543887168171	101.107979847661	84.4818482725617	59.5521491692167	59.4862584722739	56.7471616095175	88	82	73	59	59	57	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.103311207920661
9	1	3605	306	380	0.105621092502575	0.533573067146134	0.0956627806328756	0.102844501103468	0.0162303627886934	0.020338627965639	0.00782615047114529	0.076825042538974	106.647648927105	100.074921889121	84.8442043019082	60.4416530048592	60.2326199654393	57.9065827757839	86	80	73	60	60	58	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.105621092502575
10	1	3998	322	380	0.0619139264683663	0.364312728625457	0.0472225928611649	0.0813386441220039	0.0125116897670794	0.0215111761475094	0.0306686592299271	0.0320678419134616	92.6661939338931	87.2149421375085	76.6372815974586	60.9760178592715	60.5987949326484	58.5580588879136	79	75	69	61	60	58	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.0619139264683663
11	1	4385	320	380	0.0908787283821975	0.495566991133982	0.0843545781645723	0.0846445056511859	0.0198498518006546	0.012495490710737	0.0109524763267139	0.062585680726917	104.424301819648	97.7414126249357	82.4056466074482	58.4302004807167	57.983789467934	55.9351851851852	81	76	70	58	58	56	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.0908787283821975
12	1	4772	317	380	0.104928670186408	0.562844014576918	0.100686272778243	0.200656271075129	0.017956739999672	0.00493078147743434	0.00600938789892997	0.0900448467563602	107.848952914826	99.9077145270063	81.6625338114879	58.2755365753727	57.0295943773835	54.0311387059157	114	105	85	57	56	53	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.104928670186408
1	2	488	718	380	0.0970296376658376	0.397207238858922	0.104923324035834	0.298577874408845	0.00808161201113844	-0.0139947095563815	0.0260592209007869	0.0363251837614786	133.759759968088	121.744896720373	91.9836625678558	51.9417270462389	51.467680738726	48.283079243903	144	130	97	51	51	48	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0970296376658376
2	2	886	719	380	0.0822338934503623	0.309518396814571	0.0868686902269528	0.302177871536603	0.00524336641722997	-0.00711235242651787	0.0236698209141333	0.0336454006241346	137.888515468507	125.927175606499	96.5387491653683	53.2523071704363	53.144695752811	50.4877931977133	144	131	99	53	53	50	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0822338934503623
3	2	1270	718	380	0.0851528251236992	0.298909486707862	0.0845644035684145	0.303071976737277	0.00497492191488115	0.000730784828384094	0.0246413721639532	0.0324053981441296	137.944434201429	126.765591150035	97.1126526849504	55.0915191950556	55.1579231804738	52.1895137121577	144	132	100	55	55	52	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0851528251236992
4	2	1677	722	380	0.0858275261819443	0.294528144611845	0.0821007723033567	0.303071976737277	0.00545432667958508	0.00465235345583508	0.0243318834141477	0.0323709536307962	136.579384385087	125.753449969593	96.6078729475605	56.1486617125782	56.3469098792075	53.2336559024285	144	132	100	56	56	53	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0858275261819443
5	2	2064	720	380	0.0863793322973274	0.293005697122505	0.0815791202096133	0.303585689302381	0.00617349674841956	0.0060602011408075	0.023839432536495	0.0326189541267971	136.006253967508	125.858486351774	96.8277102485129	56.4824901586312	56.7617024593678	53.5931129906069	144	132	100	56	57	54	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0863793322973274
6	2	2446	711	380	0.0818386386587422	0.276878775979774	0.0754098580525136	0.306099440164053	0.00887640764453067	0.00857392208328605	0.0142760336198953	0.0409751930614972	133.798915207006	124.377264132166	96.6784185907643	56.9312749478417	57.3268298259486	54.2050986481723	144	133	102	57	57	54	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0818386386587422
7	2	2839	716	380	0.0717146177091351	0.246760493520987	0.0625994998640394	0.303071976737277	0.0149025025328854	0.012495490710737	0.0072398913745643	0.0543189975268839	127.884310441094	119.677638190955	94.6246231155779	57.7326163104416	58.1112574423135	55.2464949104179	142	132	102	58	58	55	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0717146177091351
8	2	3226	713	380	0.0503091668344255	0.168027224943339	0.0381692606257685	0.268283732826431	0.0213088468798233	0.0139033383957095	0.0078541005757317	0.0430349749588388	119.592513632077	112.92275839449	91.8239104587758	58.368601473876	58.705613976981	56.0888465678563	131	124	99	58	59	56	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0503091668344255
9	2	3614	730	380	0.0529183228522315	0.177017242923375	0.0396030909774236	0.269648437033309	0.0251565094093668	0.016417059338188	0.0134323376796232	0.0337762897748018	118.896131693649	111.90597758406	91.1985912204234	58.8096513623237	59.047654124639	56.7218934415938	133	124	99	59	59	57	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0529183228522315
10	2	3996	725	380	0.0476721343286179	0.147381183651256	0.0329122848966542	0.27905823305621	0.0270601318412713	0.016417059338188	0.0235325210009804	0.0232844910134265	118.90020566514	111.695007946153	91.356081144246	59.1537808947458	59.2432958704663	57.343936590529	135	125	100	59	59	57	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0476721343286179
11	2	4361	741	380	0.0366840199249139	0.143089397289906	0.0248374572769097	0.0982209982599481	0.0259870257054367	0.0133896108710082	0.0172846932765795	0.0267702757627737	104.704491839584	98.877665976602	83.3396081074575	58.3814132968888	58.3004662754241	56.4257978937214	84	80	69	58	58	56	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0366840199249139
12	2	4775	705	380	0.0359903027525149	0.17004567342468	0.0303727961585973	0.13993469789996	0.0273607365185617	0.0060602011408075	0.0349764731204163	0.0205151521414154	107.15034030141	100.089612704586	81.9478204504942	56.7763224515883	56.4708782589208	54.2726246503482	96	90	75	57	57	54	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	RAD52	RAD52		3.17579861111111	0.0359903027525149
1	3	517	1116	380	0.120020433427247	0.451732903465807	0.126474689198463	0.312366075236051	0.00845190695627543	-0.0135476419964474	0.0266366479823854	0.0383160766321533	137.372601945893	125.938527465154	96.3103821636624	52.1556284317791	51.8610828401623	48.6559237061329	147	134	102	52	52	49	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.120020433427247
2	3	883	1113	380	0.105333365033611	0.367998291552139	0.110417549634511	0.324130781118404	0.00650112025766936	-0.00962607336899642	0.0240061615775668	0.0364285173014791	142.30373088227	131.131339036672	101.537299462738	52.9000566806915	52.8543851234985	49.9266857055656	150	137	106	53	53	50	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.105333365033611
3	3	1275	1106	380	0.110065046549824	0.368494292544141	0.111753789755565	0.326601388501982	0.00622493452867706	-0.00319078379906689	0.0245558578345753	0.0360427387521442	142.872371053074	132.17113159223	101.899721448468	54.0757499727283	54.3383767862987	51.2145958328788	150	138	105	54	54	51	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.110065046549824
4	3	1667	1105	380	0.110440250511568	0.363982061297456	0.110052741492381	0.327115101067087	0.00639306253492177	0.000730784828384094	0.023825195420782	0.0363665171774788	142.614240290711	131.992561889621	101.452134908017	54.8663958841051	55.2391768210127	51.8470620092066	150	138	105	55	55	52	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.110440250511568
5	3	2059	1100	380	0.111907350239324	0.365793842698797	0.110039658099486	0.328244490811266	0.00720541285578018	0.00213863251335652	0.0242459739218501	0.0361391833894779	141.836494095934	131.838207875855	100.856946458502	55.2857530794465	55.9831309335013	52.1409484912342	150	139	105	55	56	52	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.111907350239324
6	3	2447	1103	380	0.111524567686793	0.361336722673445	0.108302518778939	0.334679810300389	0.00872789133431855	0.0048876529589371	0.0211615693268686	0.0384469657828205	141.341283459163	131.636562952795	100.740619995424	55.7851017700547	56.5517910882439	52.6006536582209	152	140	106	56	56	53	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.111524567686793
7	3	2841	1103	380	0.116433537132479	0.37093296408815	0.111479400294903	0.342354322976553	0.0108822550909097	0.00857392208328605	0.0172610749270435	0.0431314195961725	141.239669421488	131.886080416009	101.535202897205	56.5397411187525	57.2301458670989	53.4595689692934	153	142	108	56	57	53	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.116433537132479
8	3	3228	1101	380	0.101949090638295	0.322490200535957	0.0946826553786252	0.346319035082099	0.0163701921371949	0.00998176976825848	0.0145707503334627	0.0437720875441751	138.599342063102	130.245615534147	101.385085339542	57.2189368365396	57.9247874893236	54.4760137471021	154	144	110	57	58	55	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.101949090638295
9	3	3615	1098	380	0.0933557918588269	0.30426905298255	0.0845514219035761	0.343930765321069	0.0218778590723788	0.012495490710737	0.0114183365972499	0.0480294293921921	134.097083861619	125.999411338526	99.9063122622713	57.8439198756349	58.2321844088204	55.5702771479211	154	143	110	58	58	56	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.0933557918588269
10	3	3994	1117	380	0.0604875161819258	0.193495498102107	0.0492046843765716	0.328052349745855	0.0280531090457527	0.0133896108710082	0.0173916621347409	0.0310345065134575	127.576972372543	119.750035602392	96.4188977499288	58.2782622807992	58.4521281593536	56.284625831746	150	138	108	58	58	56	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.0604875161819258
11	3	4402	1083	380	0.0656759305081446	0.236971362831615	0.0561443008219446	0.304134706516688	0.0312633522754042	0.012495490710737	0.017814222262252	0.0339347345361357	122.851827087997	115.197767376959	93.3998953457949	58.0089741969267	57.9913147108214	56.0130098770336	143	132	104	58	58	56	K000134_027_078	K000134_027_078_2012-05-06_16-23-09	2012-05-06_16-23-09	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	18	ConorLib	HIS3	HIS3		3.17579861111111	0.0656759305081446
